time,open,high,low,close,vol,%,id,timestamp
12.66176844,13.49253065,12.35917738,13.34001384,73996.36935343,5.26,777,2012-12-04 00:00:00,
13.28030644,13.41872383,12.93989559,13.24945178,37551.22516107,-0.68,778,2012-12-05 00:00:00,
13.30648556,13.67696429,12.99689872,13.35298178,54609.44303106,0.78,779,2012-12-06 00:00:00,
13.27363617,13.51759767,13.0280521,13.37895729,42773.88471636,0.19,780,2012-12-07 00:00:00,
13.49725883,13.5321016,13.10703814,13.50340785,15808.27442672,0.93,781,2012-12-08 00:00:00,
13.29813741,13.52736266,13.00669917,13.39879552,32315.79426903,-0.77,782,2012-12-09 00:00:00,
13.38971798,13.54979323,13.0,13.4175381,35325.11164646,0.14,783,2012-12-10 00:00:00,
13.49831065,13.66228831,13.158,13.66228831,33293.62654499,1.82,784,2012-12-11 00:00:00,
13.48154163,13.79154729,13.384,13.65570226,45363.55597081,-0.05,785,2012-12-12 00:00:00,
13.69991486,13.79495092,13.33458683,13.76454076,31516.77024454,0.8,786,2012-12-13 00:00:00,
13.77083475,13.86680508,13.25782328,13.60554606,79909.13695196,-1.16,787,2012-12-14 00:00:00,
13.58221995,13.63784037,13.32,13.54033076,17940.44204167,-0.48,788,2012-12-15 00:00:00,
13.54992803,13.64978044,13.17343851,13.37662474,46990.21294264,-1.21,789,2012-12-16 00:00:00,
13.35844589,13.488232,12.75853739,13.24291973,74455.46792169,-1.0,790,2012-12-17 00:00:00,
13.269271,13.38492295,13.00722738,13.22659036,29944.40242976,-0.12,791,2012-12-18 00:00:00,
13.29754672,13.59012393,12.95614195,13.442983600000002,48418.060234900004,1.64,792,2012-12-19 00:00:00,
13.43633482,13.64897111,12.90831731,13.56105276,41467.65973964,0.88,793,2012-12-20 00:00:00,
13.59215659,13.59991234,13.011,13.40371315,31299.02823627,-1.16,794,2012-12-21 00:00:00,
13.5,13.57466673,13.02738903,13.47256894,18931.73284828,0.51,795,2012-12-22 00:00:00,
13.47142251,13.47204737,12.99021319,13.33175366,26043.26597051,-1.05,796,2012-12-23 00:00:00,
13.26478148,13.44911368,13.02361845,13.12948561,19751.15464339,-1.52,797,2012-12-24 00:00:00,
13.35050025,13.42998899,13.01549737,13.38403566,16234.27356167,1.94,798,2012-12-25 00:00:00,
13.350010000000001,13.46422289,12.98928922,13.46422289,19467.36737466,0.6,799,2012-12-26 00:00:00,
13.32345036,13.46991072,13.0,13.27940745,25351.34301255,-1.37,800,2012-12-27 00:00:00,
13.277876999999998,13.59974385,13.08291673,13.39299916,31549.6180714,0.86,801,2012-12-28 00:00:00,
13.42183517,13.615871100000001,13.12,13.33643487,28455.87995816,-0.42,802,2012-12-29 00:00:00,
13.41200889,13.58993522,13.119948,13.46555802,14102.49876852,0.97,803,2012-12-30 00:00:00,
13.507474300000002,13.56098877,13.14,13.47753576,18047.37934208,0.09,804,2012-12-31 00:00:00,
13.52203255,13.56,13.10055308,13.34906392,32104.64740897,-0.95,805,2013-01-01 00:00:00,
13.32920106,13.399000000000001,12.98,13.209656200000001,20387.3483413,-1.04,806,2013-01-02 00:00:00,
13.216,13.44840971,13.11577538,13.38310291,23872.88773864,1.31,807,2013-01-03 00:00:00,
13.27336455,13.51974845,13.0,13.36375587,34528.57681866,-0.14,808,2013-01-04 00:00:00,
13.36447511,13.54689231,13.08693192,13.31650692,27553.88835231,-0.35,809,2013-01-05 00:00:00,
13.2691165,13.5199,13.06,13.51986778,14542.8806882,1.53,810,2013-01-06 00:00:00,
13.51502369,13.58982815,13.04,13.46602954,32511.39498806,-0.4,811,2013-01-07 00:00:00,
13.49762231,13.87681101,13.27005518,13.79306067,53658.37838001,2.43,812,2013-01-08 00:00:00,
13.79996052,13.85288394,13.26,13.76830803,35919.30714288,-0.18,813,2013-01-09 00:00:00,
13.85528169,14.29806557,13.51,14.07906343,61170.4106071,2.26,814,2013-01-10 00:00:00,
14.0871475,14.34150947,13.79889346,14.25616751,44699.20742474,1.26,815,2013-01-11 00:00:00,
14.18523022,14.317832699999999,13.90567047,14.14498238,30452.51360865,-0.78,816,2013-01-12 00:00:00,
14.24398791,14.29989507,13.62,14.18963583,41963.44121133,0.32,817,2013-01-13 00:00:00,
14.19005438,14.34967166,13.8,14.09948981,28695.476194,-0.64,818,2013-01-14 00:00:00,
14.27889121,14.42660554,13.88584508,14.33454307,59530.87337823,1.67,819,2013-01-15 00:00:00,
14.29996284,14.72998184,14.05993448,14.72998063,54356.39230338,2.76,820,2013-01-16 00:00:00,
14.72995188,15.59779829,14.292401500000002,15.46461971,75757.89719569,4.99,821,2013-01-17 00:00:00,
15.54968376,15.94989644,15.26011652,15.60502694,67472.15373801,0.91,822,2013-01-18 00:00:00,
15.61242962,15.76999,15.081,15.61232083,37906.72203282,0.05,823,2013-01-19 00:00:00,
15.61465373,15.889961999999999,15.2309613,15.61232891,31122.56434098,0.0,824,2013-01-20 00:00:00,
15.69197191,16.84548276,15.44373069,16.70443848,78276.19962954,7.0,825,2013-01-21 00:00:00,
16.78246552,17.5486681,16.19914474,17.29184259,71021.37449544,3.52,826,2013-01-22 00:00:00,
17.24229374,17.57965108,16.699337699999997,17.57744049,59359.71579403,1.65,827,2013-01-23 00:00:00,
17.46846298,19.10057044,15.95469173,16.81206242,199109.94665945,-4.35,828,2013-01-24 00:00:00,
16.74653784,17.68737284,15.55624139,17.44584601,90559.71707447,3.77,829,2013-01-25 00:00:00,
17.45108147,17.61529375,16.27938831,17.61527308,39649.20305234,0.97,830,2013-01-26 00:00:00,
17.64967924,17.93883574,16.9,17.74491544,30512.01723106,0.74,831,2013-01-27 00:00:00,
17.9114831,18.87294793,17.47587917,18.74479814,67257.30056966,5.63,832,2013-01-28 00:00:00,
18.71887883,19.62873946,18.39608999,19.347747299999998,100485.09536275,3.22,833,2013-01-29 00:00:00,
19.359799600000002,19.77984152,18.71363709,19.57700732,52246.20701776,1.18,834,2013-01-30 00:00:00,
19.78044806,21.31103945,19.08786188,20.399794699999998,112853.53446326,4.2,835,2013-01-31 00:00:00,
20.41696035,21.08598867,20.15103383,20.49193501,57423.21686151,0.45,836,2013-02-01 00:00:00,
20.49895927,20.49895927,18.65736511,19.69997083,90424.04788588,-3.86,837,2013-02-02 00:00:00,
19.70522253,20.80999378,19.37695289,20.48215897,40602.19371417,3.97,838,2013-02-03 00:00:00,
20.53351949,20.99052442,19.96797035,20.54677417,59699.97422554,0.32,839,2013-02-04 00:00:00,
20.41051275,20.74974628,19.86131195,20.65150217,34434.97034115,0.51,840,2013-02-05 00:00:00,
20.74460248,21.30194085,20.5,21.21156108,61214.15614649,2.71,841,2013-02-06 00:00:00,
21.05066902,22.20094701,20.69984098,22.0368097,75186.31194909,3.89,842,2013-02-07 00:00:00,
22.00993633,22.74491981,21.99834053,22.64491781,54403.76229372,2.76,843,2013-02-08 00:00:00,
22.58408992,23.92839946,22.206383,23.70695323,44271.56599009,4.69,844,2013-02-09 00:00:00,
23.82539407,24.03966361,22.73349163,23.80425123,62300.755065100006,0.41,845,2013-02-10 00:00:00,
23.93998541,24.65256769,23.311,24.65256769,36742.65434838,3.56,846,2013-02-11 00:00:00,
24.4863742,25.80148194,24.05951655,25.16070346,89433.97058924,2.06,847,2013-02-12 00:00:00,
24.94438481,26.146038,24.49716088,24.49716088,99259.24721422,-2.64,848,2013-02-13 00:00:00,
24.43740017,27.37388398,22.15312764,27.25768217,164119.24127847,11.27,849,2013-02-14 00:00:00,
27.28163353,27.49332833,25.784000000000002,27.225441399999998,59342.33898475,-0.12,850,2013-02-15 00:00:00,
27.19928343,27.75630255,26.27154301,27.35643152,25511.30941873,0.48,851,2013-02-16 00:00:00,
27.389668,27.4,25.45336762,26.86810456,88568.91972475,-1.79,852,2013-02-17 00:00:00,
26.74499074,27.0,26.14911564,26.95,35399.99932245,0.3,853,2013-02-18 00:00:00,
26.92,29.48653197,26.80614623,29.33459714,116063.61019833,8.85,854,2013-02-19 00:00:00,
29.32962042,30.04,28.65,29.92166151,44513.64555775,2.0,855,2013-02-20 00:00:00,
29.68621491,30.46507237,29.166,29.74862437,42697.93333216,-0.58,856,2013-02-21 00:00:00,
29.86548112,31.66348815,29.603,30.30761799,79379.03343863,1.88,857,2013-02-22 00:00:00,
30.00260337,30.87134405,27.67092673,29.76781698,83824.81456848,-1.78,858,2013-02-23 00:00:00,
29.79990073,31.46089361,28.3429643,29.88999561,28082.95389798,0.41,859,2013-02-24 00:00:00,
29.89001072,30.98012807,28.362,30.39998985,31585.64692609,1.71,860,2013-02-25 00:00:00,
30.40903781,31.60322383,29.5,31.23686216,51321.97095765,2.75,861,2013-02-26 00:00:00,
31.29461438,31.64181421,30.29155579,31.15566963,38205.20395611,-0.26,862,2013-02-27 00:00:00,
31.27585785,34.19195858,30.80041653,33.42179008,141741.32005513,7.27,863,2013-02-28 00:00:00,
33.38994312,34.90037694,32.514,34.586403499999996,47606.14520474,3.48,864,2013-03-01 00:00:00,
34.59807701,35.60430529999999,32.692,34.25,41771.49912759999,-0.97,865,2013-03-02 00:00:00,
34.04489164,35.76724627,32.229,33.99760403,16033.69438356,-0.74,866,2013-03-03 00:00:00,
34.72258145,36.65613333,32.133,35.99523846,59272.36567716,5.88,867,2013-03-04 00:00:00,
35.62766228,41.46543319,35.62766228,40.67675451,100666.09712882,13.01,868,2013-03-05 00:00:00,
40.46810207,49.37172906,40.39925278,41.9096905,150070.28293496,3.03,869,2013-03-06 00:00:00,
41.24126899,46.18527286,34.59594403,41.71280161,186575.16179446,-0.47,870,2013-03-07 00:00:00,
41.73508315,44.43770274,41.16820039,44.33233432,54874.16129679,6.28,871,2013-03-08 00:00:00,
44.18567593,47.17320119,43.15839406,46.54277544,54433.91467107,4.99,872,2013-03-09 00:00:00,
46.74117817,48.16797162,45.31268043,46.64912277,43185.76954604,0.23,873,2013-03-10 00:00:00,
46.48668124,49.88549599,45.07719264,47.66746644,51806.03722619,2.18,874,2013-03-11 00:00:00,
47.71859119,48.85034778,37.41179961,43.91924496,208451.98695396,-7.86,875,2013-03-12 00:00:00,
44.23208258,47.31109811,43.74037177,46.52155093,60062.27537388,5.93,876,2013-03-13 00:00:00,
46.44464845,49.58784318,43.89125344,47.02801142,45795.00816075,1.09,877,2013-03-14 00:00:00,
46.17941442,47.87718757,43.30261223,46.18313503,25294.60418844,-1.8,878,2013-03-15 00:00:00,
46.26186085,48.58590874,43.8,47.59083751,21088.43018181,3.05,879,2013-03-16 00:00:00,
47.0282685,48.43089557,43.73298773,46.07388137,18789.55570239,-3.19,880,2013-03-17 00:00:00,
47.39439628,51.008387400000004,44.0948819,50.50715063,79143.91460021,9.62,881,2013-03-18 00:00:00,
50.37932297,59.17148185,49.39526954,58.48776984,134139.58889437,15.8,882,2013-03-19 00:00:00,
57.84649804,66.0505552,57.29416902,64.09249097,108446.48924704,9.58,883,2013-03-20 00:00:00,
64.46642238,74.09184754,63.44878453,69.68144167,118839.82618769999,8.72,884,2013-03-21 00:00:00,
70.32364076,74.13045024,65.95482277,68.93125323,88424.63434838,-1.08,885,2013-03-22 00:00:00,
69.84328435,70.89540629999999,52.76977447,65.22667403,180161.67186367,-5.37,886,2013-03-23 00:00:00,
64.84927401,72.22380315,62.79788242,71.44833866,52248.60471452,9.54,887,2013-03-24 00:00:00,
71.99667829,76.97934678,69.66055026,74.02407078,96396.76580089,3.61,888,2013-03-25 00:00:00,
73.68455832,79.81242787,72.16541858,78.61077613,71848.3438887,6.2,889,2013-03-26 00:00:00,
77.80348135,89.88887356,77.69282368,88.80065553,92778.53083909,12.96,890,2013-03-27 00:00:00,
89.7158903,96.71383709999999,79.18533989,89.00432476,170164.0007113,0.23,891,2013-03-28 00:00:00,
88.16033638,95.51534483,86.10666739,89.42173709,100784.40567935,0.47,892,2013-03-29 00:00:00,
90.48478401,94.86848804,88.54037413,92.77943314,44482.43012378,3.75,893,2013-03-30 00:00:00,
93.65598748,98.77964574,89.79454937,93.24955217,26162.23476119,0.51,894,2013-03-31 00:00:00,
93.95436269,106.9611857,91.67087055,104.69372083,114754.64523326,12.27,895,2013-04-01 00:00:00,
104.55625401,118.35037353,100.54631440000001,118.09621706,106491.86337433,12.8,896,2013-04-02 00:00:00,
118.64421639,149.50753016,113.45455575,135.85051929,199234.87563604,15.03,897,2013-04-03 00:00:00,
135.22549024,140.59480463,118.63349367,131.00048472,108322.18896494,-3.57,898,2013-04-04 00:00:00,
133.50956294,143.25155174,128.47787317,141.50236179,86141.24240712,8.02,899,2013-04-05 00:00:00,
139.92689489,144.12093401,135.91898832,140.79752405,29922.29076187,-0.5,900,2013-04-06 00:00:00,
139.86232687,162.48471528,139.15741921,161.17489257,80919.69586225,14.47,901,2013-04-07 00:00:00,
160.54425984,195.23056879,160.33452205,188.88738108,147978.57879562,17.19,902,2013-04-08 00:00:00,
182.9154681,235.27511947,182.9154681,229.43313650000002,137072.86824794,21.47,903,2013-04-09 00:00:00,
228.76156118,268.6662624,119.74793772,163.98329557,275669.61426008,-28.53,904,2013-04-10 00:00:00,
166.16601177,187.41063435,64.8305661,84.88547209,233715.13627270004,-48.24,905,2013-04-11 00:00:00,
82.58019917,119.37650685,56.08896905,111.20590617,676238.22528764,31.01,906,2013-04-12 00:00:00,
112.23390435,121.84815929999999,88.36397663,94.15737076,301123.76089049,-15.33,907,2013-04-13 00:00:00,
92.94891022,105.43553585,89.52922829,92.35307900000001,194909.98030265,-1.92,908,2013-04-14 00:00:00,
91.96854187,99.85221134,72.77071188,81.24527387,300327.87808593,-12.03,909,2013-04-15 00:00:00,
81.24085670000001,81.71013208,51.29252806,68.15462741,697228.06262194,-16.11,910,2013-04-16 00:00:00,
68.04801183,96.41113451,64.44479122,91.00938431,415105.41356737,33.53,911,2013-04-17 00:00:00,
91.28782617,110.47556180000001,86.69844541,108.02209019,222265.40302855,18.69,912,2013-04-18 00:00:00,
107.06558915,132.64670322,105.07655941,117.45150653,335905.44017057,8.73,913,2013-04-19 00:00:00,
117.56713300000001,127.61826235,114.02270064,124.48737237,96522.38526143,5.99,914,2013-04-20 00:00:00,
124.27349729,126.80871557,99.64070465,117.32287112,153648.40007576,-5.76,915,2013-04-21 00:00:00,
117.20247887,125.46757599,116.73703742,122.59098498,79572.12864668,4.49,916,2013-04-22 00:00:00,
122.61391962,137.10559036,120.58501614,136.6608296,154209.55041095,11.48,917,2013-04-23 00:00:00,
136.63103398,160.39383948,135.85650892,150.30913426,296106.69561495,9.99,918,2013-04-24 00:00:00,
150.66741389,156.87774346,123.78225961,140.05091124,237247.96162386,-6.82,919,2013-04-25 00:00:00,
140.54304577,140.54304577,123.50713014,135.1836331,169785.44828721,-3.48,920,2013-04-26 00:00:00,
135.31748477,137.75199017,124.82186458,126.9500128,79597.96070863,-6.09,921,2013-04-27 00:00:00,
126.87261090000001,134.83546702,122.25,132.18927063,40204.04919797,4.13,922,2013-04-28 00:00:00,
134.29965269,143.99950449,130.84979264,141.23927488,98013.57101163,6.85,923,2013-04-29 00:00:00,
141.27088889,144.28593492,133.29558023,137.83217227,87292.43486479,-2.41,924,2013-04-30 00:00:00,
137.76338993,137.89999683,110.86922955,115.34628572,260603.95680058,-16.31,925,2013-05-01 00:00:00,
114.44400509,126.04900008,95.69074198,106.63496812,333687.0323129,-7.55,926,2013-05-02 00:00:00,
107.02037516,108.11783301,82.45184296,98.58807663,354898.62649244,-7.55,927,2013-05-03 00:00:00,
99.17952435,114.82835577,94.16784364,113.38608862,200162.93107739,15.01,928,2013-05-04 00:00:00,
112.92010336,119.00604422,108.4247002,116.30711225,124169.84910699999,2.58,929,2013-05-05 00:00:00,
116.60915838,123.13565422,108.75466651,111.63061824,206345.09959566,-4.02,930,2013-05-06 00:00:00,
111.25901688,112.11705212,101.20308687,110.73419878,201779.84973385,-0.8,931,2013-05-07 00:00:00,
110.93592103,114.70137084,109.8809033,111.64320871,91678.55502509,0.82,932,2013-05-08 00:00:00,
111.59484476,112.66057287,108.73789809,111.21028859,43773.25135682,-0.39,933,2013-05-09 00:00:00,
110.74922266,119.77765746,110.23787957,117.0569744,113592.33607815,5.26,934,2013-05-10 00:00:00,
116.90878125,118.13589146,112.98397379999999,114.74043698,41758.55922678,-1.98,935,2013-05-11 00:00:00,
115.04868164,117.19394335,112.68652906,115.37112193,32086.7581236,0.55,936,2013-05-12 00:00:00,
114.64894650000001,117.10664682,113.44964856,115.71377733,38746.36622409,0.3,937,2013-05-13 00:00:00,
115.59555766,118.22879872,107.47461955,107.92350745,123856.81661103,-6.73,938,2013-05-14 00:00:00,
107.68746494,113.24891898,102.00047256,110.79785079,155421.94583238,2.66,939,2013-05-15 00:00:00,
110.7324163,115.64317461,109.55545421,114.65155443,65365.32618741,3.48,940,2013-05-16 00:00:00,
114.22362332,119.71323505,111.50248386,118.17931894,105872.42517052,3.08,941,2013-05-17 00:00:00,
118.33375364,121.761096,117.74953053,119.05097420000001,34762.39416015,0.74,942,2013-05-18 00:00:00,
118.80360203,123.02559396,116.04437901,118.0757337,32044.85381131,-0.82,943,2013-05-19 00:00:00,
117.38832352,122.52838368,114.89915907,117.40414598,27150.91326109,-0.57,944,2013-05-20 00:00:00,
118.55965649999999,122.79529663,117.23440876,118.68436258,24289.92025527,1.09,945,2013-05-21 00:00:00,
118.61657967,122.86892494,115.50075977,119.15742955,34770.47903783,0.4,946,2013-05-22 00:00:00,
118.79749828,124.44158881,117.87926234,123.51731059999999,43245.591420699995,3.66,947,2013-05-23 00:00:00,
123.90082815,130.79204596,122.81711268,129.46000044,82284.01710691,4.81,948,2013-05-24 00:00:00,
129.39114768,130.42651524,126.16349882,129.53523233,31336.570702499997,0.06,949,2013-05-25 00:00:00,
129.2921816,133.06486383,128.211915,129.93928173,36538.32628006,0.31,950,2013-05-26 00:00:00,
129.92608379,132.18082607,122.11526780000001,127.24653721,65811.47083990001,-2.07,951,2013-05-27 00:00:00,
126.87550315,127.98506695,123.81123443,126.24220557,38844.07742238,-0.79,952,2013-05-28 00:00:00,
126.19524215,130.53772215,125.93380697,130.12937264,37895.08710068,3.08,953,2013-05-29 00:00:00,
129.59866118,130.45510204,125.69097282,127.20479024,44767.63932259,-2.25,954,2013-05-30 00:00:00,
126.54129971,129.11186794,123.35653456,127.86893122,27855.01620328,0.52,955,2013-05-31 00:00:00,
127.62039256,128.90159734,127.01875947,128.11111632,13623.16089796,0.19,956,2013-06-01 00:00:00,
128.23667297,128.75479140000002,117.28238082,121.43299118,143565.87358138,-5.21,957,2013-06-02 00:00:00,
122.08534139,122.51761175,116.46070531,121.75980817,50795.84665432,0.27,958,2013-06-03 00:00:00,
121.76941245,123.18631377,118.18076594,120.53991154,42112.85044323,-1.0,959,2013-06-04 00:00:00,
120.29712156,122.99999425,118.43487636,120.7425736,27896.28559256,0.17,960,2013-06-05 00:00:00,
121.10162361,121.36253356,117.91542779,118.60585655,32029.59590404,-1.77,961,2013-06-06 00:00:00,
118.22850479,118.70701892,108.45502066,110.79344267,110204.15873062,-6.59,962,2013-06-07 00:00:00,
110.80558721,111.68467445,108.28785652,108.84015644,32490.96786876,-1.76,963,2013-06-08 00:00:00,
108.83062599,109.40284748,91.1564254,100.43298961,228953.66680555,-7.72,964,2013-06-09 00:00:00,
99.86837352,108.19555037,95.44709567,105.45310182,99540.41558825,5.0,965,2013-06-10 00:00:00,
105.29487729,109.13339196,104.36041987,109.11153284,30082.55130664,3.47,966,2013-06-11 00:00:00,
108.00900209999999,110.30042627,106.42865899,107.11688689,36061.09262359,-1.83,967,2013-06-12 00:00:00,
107.44302834,109.81567823,99.63697657,102.73320312,52852.73489627,-4.09,968,2013-06-13 00:00:00,
103.08802311,103.30036026,98.36892438,99.94707994,60520.35499807,-2.71,969,2013-06-14 00:00:00,
99.86917991,103.11706948,97.8258125,99.9970278,35759.89353921,0.05,970,2013-06-15 00:00:00,
101.04851079,102.60509409,99.08555226,99.3850649,16137.3767597,-0.61,971,2013-06-16 00:00:00,
99.35259288,104.19151542,99.12659537,101.73938662,24674.15372229,2.37,972,2013-06-17 00:00:00,
102.04634836,109.75877379999999,100.78102216,106.13518938,90077.5064983,4.32,973,2013-06-18 00:00:00,
106.7154709,108.44036399999999,104.52224873,106.18952401,32250.14731082,0.05,974,2013-06-19 00:00:00,
105.99236823,110.48868186,104.46141371,105.21980261,67277.58345608,-0.91,975,2013-06-20 00:00:00,
104.44588424,107.26931376,100.56172001,104.62303687,65472.53762354,-0.57,976,2013-06-21 00:00:00,
104.85362794,104.95199999,100.21335455,102.23054029999999,18679.05607133,-2.29,977,2013-06-22 00:00:00,
101.72088108,108.28934178,99.55612898,102.09409709999998,20102.41778822,-0.13,978,2013-06-23 00:00:00,
101.80812069,107.47080261,96.05123972,99.00890481,55761.42971212,-3.02,979,2013-06-24 00:00:00,
99.24206711,104.63747588,98.76380972,100.38674065,109692.05555213,1.39,980,2013-06-25 00:00:00,
100.46900606,104.79670642,97.92049473,100.95159462,23037.3087417,0.56,981,2013-06-26 00:00:00,
101.31682461,103.50213303,96.64209508,96.93067356,26016.35151929,-3.98,982,2013-06-27 00:00:00,
98.28314133,98.37211262,90.00817987,91.54174601,84000.47662489,-5.56,983,2013-06-28 00:00:00,
90.44764535,96.98597287,87.52486309999999,94.99475888,37772.93797128,3.77,984,2013-06-29 00:00:00,
92.65494298,97.29934305,88.62,92.12936009999999,16449.77913975,-3.02,985,2013-06-30 00:00:00,
93.14266097,97.19905744,81.922488,83.89130194,102751.53472766,-8.94,986,2013-07-01 00:00:00,
84.0372656,90.006525,83.43100873,88.60272796,53041.94856099,5.62,987,2013-07-02 00:00:00,
88.09196776,90.52012341,76.16877319,78.08493684,117938.55958921,-11.87,988,2013-07-03 00:00:00,
77.80656534,81.09739902,73.05853176,79.6655494,114391.52380978,2.02,989,2013-07-04 00:00:00,
79.24705507,79.38016218,65.41017749,66.97890329,163583.86124602,-15.92,990,2013-07-05 00:00:00,
67.09400043,72.49050369,65.00231195,66.70903328,84680.43865902,-0.4,991,2013-07-06 00:00:00,
66.78243256,74.20888853,65.33412512,74.20888853,64496.19134446,11.24,992,2013-07-07 00:00:00,
74.05482078,77.67645466,72.06913373,74.41086937,103660.29561992,0.27,993,2013-07-08 00:00:00,
75.20334756,76.78699632,71.30822086,74.98891017,65866.20879391,0.78,994,2013-07-09 00:00:00,
74.92672573,85.60342372,72.139,85.60342372,115303.00337175,14.15,995,2013-07-10 00:00:00,
85.40301528,88.34880701,83.44816003,87.73769376,75645.52328497,2.49,996,2013-07-11 00:00:00,
87.70895674,99.02118678,87.41067294,91.25754586,175257.67554405,4.01,997,2013-07-12 00:00:00,
90.32458316,93.09743993,86.65193344,93.09743993,56923.59882646,2.02,998,2013-07-13 00:00:00,
93.04962723,97.242453,89.49818299,90.54785102,25510.17987312,-2.74,999,2013-07-14 00:00:00,
89.83702836,95.4155762,88.42196401,94.44473295,64024.65050995,4.3,1000,2013-07-15 00:00:00,
94.29074271,94.77632839,91.17193769,92.15734263,36880.15180033,-2.42,1001,2013-07-16 00:00:00,
92.00335781,96.22999368,90.56935171,92.28083183,33105.18523908,0.13,1002,2013-07-17 00:00:00,
91.99522251,93.54848426,81.42646428,86.03920008,106237.63036224,-6.76,1003,2013-07-18 00:00:00,
85.68813832,88.61724765,83.77268813,87.04483473,48283.64958088,1.17,1004,2013-07-19 00:00:00,
87.40336717,89.75186723,85.53949038,85.80504578,18359.06110586,-1.42,1005,2013-07-20 00:00:00,
85.75692341,90.44174228,83.84113571,86.18344958,18947.48243446,0.44,1006,2013-07-21 00:00:00,
86.2622153,87.45185597,83.8,86.35276112,22598.95229948,0.2,1007,2013-07-22 00:00:00,
86.30601929,89.20544657,85.06537363,87.94762277,48299.21582798,1.85,1008,2013-07-23 00:00:00,
87.98085035,95.62376874,86.94927053,89.02257684,29473.98227308,1.22,1009,2013-07-24 00:00:00,
89.38490219,95.67150167,88.02957507,91.09904602,42097.0030434,2.33,1010,2013-07-25 00:00:00,
91.03821429,93.63373458,89.26231645,90.90739221,23986.45964006,-0.21,1011,2013-07-26 00:00:00,
90.89705635,92.69625044,87.60646797,89.08048061,25609.63210134,-2.01,1012,2013-07-27 00:00:00,
89.31316125,95.6,86.50653096,93.40676474,60350.10547209,4.86,1013,2013-07-28 00:00:00,
93.38901789,101.10416921,92.15936591,94.57902908,47086.43042644,1.26,1014,2013-07-29 00:00:00,
96.15120662,101.55837129,92.27140309,98.05229907,51778.75312509,3.67,1015,2013-07-30 00:00:00,
97.74851623,102.10086487,94.27670365,99.21475548,83040.12041846,1.19,1016,2013-07-31 00:00:00,
102.09388481,102.09388481,96.14432144,97.47630054,33672.80315376,-1.75,1017,2013-08-01 00:00:00,
97.66025571,99.64214794,95.09686219,97.08667791,57348.54168529,-0.4,1018,2013-08-02 00:00:00,
96.83598563,103.85896649,95.28917155,97.00856172,20280.17184534,-0.08,1019,2013-08-03 00:00:00,
97.01017582,105.04152549,95.51163125,97.48084599,13171.23313347,0.49,1020,2013-08-04 00:00:00,
97.47809968,105.06446679,96.01197399,98.58164576,33910.0628638,1.13,1021,2013-08-05 00:00:00,
98.75100948,101.10418248,95.83942695,98.53251945,29826.35387091,-0.05,1022,2013-08-06 00:00:00,
98.62745664,101.40955946,96.85354483,98.18976409,20533.31702635,-0.35,1023,2013-08-07 00:00:00,
97.18143204,100.36943788,93.76652547,95.49880375,51596.83478129,-2.74,1024,2013-08-08 00:00:00,
95.4715989,99.44380059999999,92.44579369,97.86293594,32150.66088404,2.48,1025,2013-08-09 00:00:00,
92.74519571,102.87345469,92.42778707,94.26912286,10833.50337361,-3.67,1026,2013-08-10 00:00:00,
94.37840872,103.99904000000001,92.87822724,95.33853995,14717.44517638,1.13,1027,2013-08-11 00:00:00,
95.87118909,103.99471266,93.81066807,97.09676656,34403.86753279,1.84,1028,2013-08-12 00:00:00,
97.11104672,102.02086087,96.78575671,99.74421641,39857.2648319,2.73,1029,2013-08-13 00:00:00,
98.78918455,107.58574792,97.06837783,100.97853420000001,84372.10800580001,1.24,1030,2013-08-14 00:00:00,
101.50415291,106.3473076,97.10833384,100.07671718,32693.53871111,-0.89,1031,2013-08-15 00:00:00,
101.8716072,104.53963817,97.48043812,103.20684045,28074.62114493,3.13,1032,2013-08-16 00:00:00,
99.36500671,109.00006976,96.367,101.72040475,22977.52853359,-1.44,1033,2013-08-17 00:00:00,
106.52091102,114.15001000000001,96.99600000000001,102.30877874,16968.95130995,0.58,1034,2013-08-18 00:00:00,
102.19360068,113.74693833,101.11189213,105.64556371,89939.47628406,3.26,1035,2013-08-19 00:00:00,
105.56173696,115.21969129,105.0813928,107.91314374,46370.89490656,2.15,1036,2013-08-20 00:00:00,
113.14980607,114.29863059999998,107.25511270000001,109.82974888,73228.28045965,1.78,1037,2013-08-21 00:00:00,
112.65655779,116.98744627,109.10304998,110.43567432,38003.62600785,0.55,1038,2013-08-22 00:00:00,
110.19799092,112.31372560000001,106.20693577,108.62192049,41827.51741238,-1.64,1039,2013-08-23 00:00:00,
108.47116141,113.69490325,106.25095074,110.50908521,19117.01816537,1.74,1040,2013-08-24 00:00:00,
109.89794037,115.21926033,107.1573153,113.3850348,29070.20645934,2.6,1041,2013-08-25 00:00:00,
112.99382133,114.01847322,110.92964662,112.00995647,30324.82366303,-1.21,1042,2013-08-26 00:00:00,
112.35046993,124.54551042,111.8849291,119.31242563,93247.58115143,6.52,1043,2013-08-27 00:00:00,
119.44738607,124.92687483,117.33145021,119.24086093,32630.98460397,-0.06,1044,2013-08-28 00:00:00,
119.22082531,123.38114491,117.25568942,119.31323836,24105.40080821,0.06,1045,2013-08-29 00:00:00,
119.54588761,127.48556866,117.95540078,126.85316958,81945.55193765,6.32,1046,2013-08-30 00:00:00,
